时间,关键词,表情,内容
20161216,减肥,"[衰],[泪]",H+普通班+D16—定制3。差一点点就忘记打卡了。今日运动中途偷懒了一下，刚有汗水就又停下来，批评[泪][衰]。@减肥明星赵奕然 。图是今日跳操后的体重。 ​
20161216,减肥,[鼓掌],#天凉要暖心#大半夜做个土豆泥吃[鼓掌]反正冬天会长胖[鼓掌]年后再减肥🤔我这种冬天胖夏天瘦的体质 武汉·王家湾 ​
20161216,减肥,[污],嘿嘿，看三星校餐日剧，吃二星米其林汉堡包😋说好的减肥呢[污] ​
20161216,减肥,"[眼泪],[摊手],[污]",小庆说今天是我们同居的第一个周末然后我们一定要出去走走所以我们去吃了烤鱼吃完撑的要死接着她说想吃面包[眼泪]我真的是第一次跟别人吃完饭接着就吃面包的论吃货说她我也真是一点也不反对的[眼泪]明明是她最近再减肥好吗[摊手]每次我都能被她的肚量给吓死[污] ​
20161216,减肥,"[强],[微笑],[花痴]",🔹帅哥收货[花痴][花痴][强]🏻直接3盒拿走  厉害 ！还是那句话 快过年了还不减肥 那么年底聚会你最肥 ，安普顿水素果冻CCTV合作品牌 ，你值得信赖 [微笑] ​
20161216,减肥,"[害羞],[星星]",西双版纳傣族自治州·勐海县[星星][星星][星星][星星][星星]，#angelbaby##放弃我抓紧我剧评#天气一冷，就容易多吃，一多吃，就容易长小肚腩。怎么办？想减肥又控制不住嘴，还好还好，闺蜜推荐了纤雅黄金梅，哈哈~~~再也不用压抑自己想吃火锅炸鸡腿披萨蛋糕巧克力……的心了！[害羞] 西双版纳傣族自治州·勐海县 ​
20161216,减肥,[爱你],【一天健康生活的最佳时机】①吃水果--饭前一小时 。②开窗换气--9～11时和14～16时。③锻炼--15～16时或晚间。④洗澡--临睡前。⑤减肥--饭后45分钟。⑥刷牙--进食3分钟以内。⑦睡眠--23时前最佳。⑧护扶--睡前。⑨喝茶--饭后1小[爱你]时。⑩喝牛奶--睡前半小时。 ​
20161216,减肥,"[抓狂],[汗],[二哈],[作揖]",虽然我不胖，但我也是很怕胖的[抓狂]总觉得这两天吃的有点多，还很频繁[汗]心里想着减肥嘴上零食不断🍗心累[二哈]不能胖不能胖不能胖，重要的事情说三遍[作揖] ​
20161216,减肥,[喵喵],减肥餐！！！[喵喵] 上海·金康花苑 ​
20161216,减肥,[悲伤],再不减肥我就要胖死了，这次我是认真的，求各种减肥方法[悲伤] ​
20161216,减肥,[哈哈],熬不住点了夜宵，好辣啊！明年再减肥吧[哈哈][哈哈] ​
20161216,减肥,[闪电],L+day4提高班@减肥明星赵奕然 天啦噜，冲刺单元简直不要太爽😟汗跟不要钱似的🙈衣服都湿透，明天继续加油，宝宝要瘦成一道[闪电]亮瞎我妈咪的眼😟 泰国 ​
20161216,减肥,"[泪],[摊手],[右哼哼]",能吃能睡，开开心心。当然养的白白胖胖啦！[摊手][摊手][摊手][摊手][右哼哼][右哼哼][右哼哼][右哼哼]（我明年会努力减肥的[泪][泪][泪]） 富阳市 ​
20161216,减肥,[偷笑],毕竟说过要减肥[偷笑] 赤峰·昭乌达路 ​
20161216,减肥,[黑线],"昨天跳错了，教练布置的是定制2,40分钟，我跳成定制1了[黑线]hs+普通班+d5@减肥明星赵奕然 ​"
20161216,减肥,[二哈],为了一条裤子而努力减肥～[二哈] 宣城·宁国花园 ​
20161216,减肥,[摊手],我要减肥🙄[摊手] ​
20161216,减肥,[二哈],偶尔拍拍照，挺好的。起码能告诉我，该减肥了[二哈] ​
20161216,减肥,[抓狂],在如此美食的诱惑之下，减肥计划早已抛之脑后了。[抓狂][抓狂][笑cry][笑cry] ​
20161216,减肥,"[眼泪],[爱心],[耶]",哈哈，又该我来说一说了！[耶]。这两天早上都很充实，感受冰冷的空气，跑步的温暖，朝阳，拉拉筋，还能减肥。[眼泪]。还有，就是特别感谢宇宙第一傻的陪伴[爱心]，在一起挺好的，这也是我没有猜到的，但是两个人在一块就是要舒服，怎么舒服怎么来，所以跟我在一块，不用拘束，不自在。但是，我感觉跟你在一块 ​ 全文
20161216,减肥,"[微笑],[太阳],[拳头]",苏窈塑嗖套草本减肥[微笑][太阳]一:方便，该产品使用方便:不打针、不吃药、不动刀、不手术、不节食、不运动，在家不管躺着、坐着、玩着、看着电视就能自已轻松完成[NO][太阳]二:有效，该产品减肥对像不分男女，不分老幼，只要是16岁以上均可使用。〈严重心脏病、[拳头]使用期只要你精心配合，就让你 ​ 全文
20161216,减肥,[二哈],终于又可以 好好 减肥了 ..[二哈][二哈] 沈阳·沈阳农业大学 ​
20161216,减肥,[二哈],我们总结了一下 一年里的确是 没有一天适合减肥的 我们还没算上长辈生日 自己生日 朋友生日 各种聚餐 各种看到好吃的的不可抗力的作用 所以不是我不减 是天时地利人和都不行[二哈] ​
20161216,减肥,[月亮],减肥第十二天。不想说话，晚安[月亮] ​
20161217,减肥,[红心],冬天火锅计划拔草🌱一点点新口味拔草🌱火锅和冬天真不愧是万年cp胃远远是比心更牢靠的存在啊充实而又翻滚着可能幸福就是找到一个想为他拼命减肥的人而那人却总是拍拍我的头说再吃一点，别饿着了[红心] ​
20161217,减肥,[偷笑],好看又好吃的网络爆款#滴落蛋糕# 就是热量超级高 减肥的同学看看就好[偷笑] ​
20161217,减肥,[微笑],[微笑][微笑][微笑][微笑]哪个儿子不减肥嘛 ​
20161217,减肥,[加油],减肥目标[加油] 成都·神仙树 ​
20161217,减肥,[摊手],减肥神马的都是无用功[摊手][摊手][摊手] 常德·武陵大道 ​
20161217,减肥,[二哈],啥都不说了抓紧减肥[二哈][二哈][二哈] ​
20161217,减肥,[闭眼],突然好想减肥，这大冬天的 [闭眼] [闭眼] ​
20161217,减肥,"[偷乐],[二哈],[绵羊]",#高妍妍的自律减肥打卡# 今儿早晨起来15分钟瑜伽拜日式[5]️组，吃早餐一块镜糕。然后买菜准备。中间[2]️组天鹅臂～午饭葱油饼，菌菇冬瓜虾仁汤，青椒炒鸡胸～午睡起来跟[绵羊]去凯德放风～顺道看林宥嘉～好吧，我不算粉只是去凑热闹～[二哈]他本人瘦瘦小小的，但是唱歌还是不错的！[偷乐]晚餐还是跟? ​ 全文
20161217,减肥,[闭嘴],【一天健康生活的最佳时机】①吃水果--饭前一小时 。②开窗换气--9～11时和14～16时。③锻炼--15～16时或晚间。④洗澡--临睡前。⑤[闭嘴]减肥--饭后45分钟。⑥刷牙--进食3分钟以内。⑦睡眠--23时前最佳。⑧护扶--睡前。⑨喝茶--饭后1小时。⑩喝牛奶--睡前半小时。 ​
20161217,减肥,"[哈哈],[月亮]",啥时候开始减肥好呢[哈哈][哈哈][哈哈]晚安了全世界[月亮][月亮][月亮] 广州 ​
20161217,减肥,[下],M＋D44＋提高32＋定制九2遍＋keep[下] @减肥明星赵奕然 @ER团队_Andy教练 ​
20161217,减肥,[瑜伽一],饿的不要不要的，但一定要坚持不能吃哈[瑜伽一]，减肥不能停😟 ​
20161217,减肥,[嘘],fghjergdfh90美女图片 高清权志龙搞笑照片滚床单那[NO][嘘]些事 想要你减肥赵强 ​
20161217,减肥,[挖鼻],店里就我一个男性，她们都叫我减肥，那我下个礼拜开始吧，[挖鼻]我又推到下个礼拜了[笑cry]#吃吃吃# ​
20161217,减肥,[生病],fghjergdfh90美女图片 高清权志龙搞笑照片滚床单那[NO][生病]些事 想要你减肥赵强 ​
20161217,减肥,"[摊手],[月亮]",我在减肥🙈[摊手][月亮] ​
20161217,减肥,"[饭团],[汉堡],[干杯],[薯条],[意面]",次一说要减肥 就有人开始带我吃吃喝喝[汉堡][薯条]🌭🍗🍖[意面][饭团][干杯] 上海·上海师范大学天华学院 ​
20161217,减肥,[摊手],#刘志宏##刘志宏我们江湖见#早知道不买那些零食了，少买一次吃的就省出来了份福尔摩斯全集，我忽然有减肥动力了[摊手][摊手][摊手]还有，睡觉了，睡觉了，好困，睡前推荐一本书，东野圭吾的恶意蛮好看的有兴趣的可以读一下[doge][doge][doge] ​
20161217,减肥,[鼓掌],F+普通班+D15+师傅 看到汗了吗汗汗汗[鼓掌]@减肥明星赵奕然@减肥明星赵奕然 @减肥明星赵奕然 ​
20161217,减肥,[哈哈],冬天不减肥系列…吃撑了又喝酒，半杯头晕，璐姐说自己三碗也可以过岗…[哈哈] ​
20161217,减肥,[可爱],还有一个半月过年，我要不要从明天开始减肥[可爱] ​
20161217,减肥,[眼泪],为什么别人相机中的我和我相机中的我，感觉差那么多，我有那么胖吗？[眼泪][眼泪][眼泪][眼泪]  想减肥没毅力好痛苦啊！!！[眼泪] ​
20161217,减肥,[开心],自己做的卡贴到了 [开心] 还有就是最近感觉自己吃成傻逼了 但体重还是能维持在66 果然减肥不是饿出来的 哈哈！！！#今日贴纸打卡# ​
20161217,减肥,[月亮],#晚安ACEr# 年轻的你们，要记得哦！要多读书，多减肥。因为前者可养心，后者可养身。[月亮][月亮] ​
20161217,减肥,[二哈],看了今天聚餐照片，该减肥了。[二哈] ​
20161217,减肥,[挤眼],我想减肥……但是为什么越减越肥[挤眼][挤眼][挤眼][挤眼][挤眼] ​
20161217,减肥,[二哈],#你不喜欢的人喜欢你#如果有一天那个人出现了，我会问他，你喜欢我哪一点，我改。他说喜欢你胖胖的样子。然后我想我应该会努力的去减肥了吧[二哈][二哈]瘦到亲爹亲妈都不认识🙄 ​
20161217,减肥,[太开心],[太开心]从明天开始减肥好不好[笑cry][笑cry][doge][doge][doge][太开心][太开心] 凉山彝族自治州·良木缘咖啡 ​
20161217,减肥,[坏笑],有理！ 明天就是弱寒减肥的第一天[坏笑] ​
20161217,减肥,"[猪头],[嘻嘻]",娘[猪头]的，真爱不需要减肥[doge][doge][[嘻嘻]doge] ​
20161217,减肥,[阴险],残暴的减肥事业告一段落，结果还是不错地[阴险] ​
20161217,减肥,[微博益起来],"【不同时间喝酸奶功效也不同】①早晨喝杯酸奶最利于减[微博益起来]肥。②午后喝酸奶有助防辐射:酸奶中的维生素B有助提高人体抵御辐射损伤的能力。③晚上喝酸奶利于补钙:晚间12点至凌晨是人体血钙含量最低的时候,有利钙吸收。 ​"
20161217,减肥,"[心],[可怜],[耶]",@天边唯蓝 12.17。我们在一起的第四百零二天。[心]好想一直陪着你[心]减肥健身打卡第一百零一天，坚持减肥。194[耶][耶][耶]努力减肥。不要再胖回去了[可怜]希望我们都会变得更好[心][心][心] 青岛·市北区 ​
20161217,减肥,[哼],要减肥了啊[哼] ​
20161217,减肥,[青蛙],我要减肥了 肚子像[青蛙] ​
20161217,减肥,[親一口],这人吧 一放肆 就收不住了 比如我 嘴巴一放开 这就不是我了 汉堡 冰激凌 小龙虾 炒鸡 还有红肠 。。。 该收收嘴巴收收心了 继续努力减肥 [親一口][親一口] ​
20161217,减肥,[祈祷],减肥，最好是瘦到85[祈祷][祈祷][祈祷] ​
20161217,减肥,[怒],真的要减肥了 [怒][怒][怒] ​
20161217,减肥,"[月亮],[笑哈哈]",对于我这种既管不住嘴又懒得要死的人 没有继续发胖已经算是在减肥了[笑哈哈]有道理是吧 晚安[月亮] 惠州·惠城区 ​
20161217,减肥,"[摊手],[污]",好好减肥[摊手]好好学习[污]谁还不是小仙女 ​
20161217,减肥,[泪],动吃大吃……[泪][泪][泪][泪][泪]说好的减肥嘞@怂蛋 北海·银海区 ​
20161217,减肥,[衰],在论坛和贴吧看帖子，人家三个月9斤的柯基就算超重，笨笨两个月快11斤了怎么办[衰][衰][衰]是不是该减肥了？ 沈阳·五里河 ​
20161217,减肥,[偷笑],好温馨，重温My 盛lady～我要减肥，不然到春天肥嘟嘟拍婚纱照不好看[偷笑] ​
20161217,减肥,"[摊手],[悲伤],[抱抱]",祝妈妈减肥成功[doge]这熊孩子[摊手]在难过，也绝不回头[悲伤]24k纯爷们的悲伤[抱抱] ​
20161217,减肥,[哈欠],跳了接近半小时，减肥[哈欠][哈欠][哈欠][哈欠] 重庆 秒拍视频 . ​
20161217,减肥,[抓狂],【艰难】昨天发了条微博，被关键词屏蔽。实在想不通里面内容哪一个词敏感？艰难呀，不只生活，不只赚钱，不只减肥，不只学习……还有表达和沟通！[抓狂] ​
20161217,减肥,[眼泪],吃完我就要开始减肥了[眼泪] ​
20161217,减肥,[星光],[星光][星光]減肥是為了去吃更多好吃的._!! ​
20161217,减肥,[弱],【水果代替主食能减肥吗】很多水[弱]果糖分很高，比如香蕉的含糖量高达21%，两根香蕉的热量就等于一大碗米饭。即使是含糖量在14%左右的苹果，吃一个也相当于小半碗米饭。人们往往容易误认为水果是健康食品，多吃也没有关系。其实，水果果糖更易被人体吸收，也容易造成腹部脂肪堆积。 ​
20161217,减肥,[二哈],良品铺子的芒果干真的有毒哎 好吃到根本停不下来 两天吃了两包[哆啦A梦花心]然后我爹又开始念叨我买零食乱花钱不知道存钱就知道吃 吃胖怪谁 管住嘴迈开腿要我减肥[二哈][二哈][二哈] ​
20161217,减肥,[二哈],扔下儿子去健身房游了个泳，游完回家吃了两碗饭[二哈]又想减肥又要产奶怎么破… ​
20161217,减肥,[爱心],我分享了@超级减肥王-及伟佳 的文章 食物类型选择[爱心] ​
20161217,减肥,[二哈],老杨同志马上就要回来了，减肥任务艰巨啊[二哈][二哈][二哈] ​
20161217,减肥,"[瞌睡],[污],[皮鞋],[鼓掌]",今天摇着大巴车跟好友一聚，中午吃了自助餐，当时豪云壮志讲晚餐不吃了，减肥[污]结果一回家方便面一碗+鸡蛋[瞌睡]天气一冷胃口大了一半，万达里面的游乐设施比塘下要正规好多，我还在脱[皮鞋]，小屁孩已经不见了，等我去找到的时候已经从滑梯自己下来了[鼓掌][鼓掌]很棒，有没有[good]就是咳嗽还一直没好 ​ 全文
20161217,减肥,[微笑],有种女孩    脑子里只有两件事               吃和减肥[微笑] 阜阳·颍州区 ​
20161217,减肥,[拜拜],考完六级吃了一块黑森林、一块抹茶蛋糕，一份板栗排骨汤加饭，120克巴旦木，两个橘子，减肥无望[拜拜][拜拜][拜拜] ​
20161217,减肥,[二哈],吃这一顿。明天减肥[二哈][二哈][二哈] 上海·COVA 新天地店 ​
20161217,减肥,[鼓掌],DAY1特训一1，新生报到@减肥明星赵奕然 因为QQ教练不在线，自己就根据指导开练起来，实在不想浪费时间啦，想早点瘦下来，小细腿，我来啦[鼓掌][鼓掌] ​
20161217,减肥,[泪],Hp-提高班D11天，最近体重不稳定，今天有回升的迹象，是不是中午吃的太饱了![泪]@减肥明星赵奕然 @月半星ye ​
